entry_time,exit_time,dir,entry,exit,qty,bars_held,pnl,R,return_pct,reason,equity
2025-06-14 18:15:00+00:00,2025-06-16 11:00:00+00:00,long,104916.1,106737.7295,0.06354283724487153,163,107.68205593485304,1.0768205593485305,1.7362726025843545,trail,10107.682055934853
2025-06-16 14:30:00+00:00,2025-06-17 10:30:00+00:00,long,107356.0,105745.66,0.06276737866497047,80,-109.10232011176059,-1.079399999999998,-1.5000000000000013,stop,9998.579735823092
2025-06-17 14:45:00+00:00,2025-06-17 17:15:00+00:00,short,105048.56,103896.2628,0.06345370011623255,10,65.16252769750017,0.6517178381248956,1.0969186060237335,trail,10063.742263520593
2025-06-18 06:45:00+00:00,2025-06-18 19:15:00+00:00,short,105097.93,104025.48965,0.06383723741289414,50,60.45171240084064,0.6006882014453822,1.0204200501379934,trail,10124.193975921433
2025-06-21 12:45:00+00:00,2025-06-21 20:45:00+00:00,short,103828.07,102725.14035,0.06500614574280623,32,63.640868714568654,0.628601831078375,1.0622653873851307,trail,10187.834844636001
2025-06-23 03:45:00+00:00,2025-06-23 17:30:00+00:00,short,101098.36,102614.8354,0.06718100962690197,55,-110.08974333113636,-1.0805999999999973,-1.4999999999999902,stop,10077.745101304865
2025-06-24 06:30:00+00:00,2025-06-25 14:15:00+00:00,long,105493.02,107607.8349,0.06368664708056745,127,126.54246281387528,1.255662467564203,2.0046965192578536,trail,10204.28756411874
2025-06-26 07:30:00+00:00,2025-07-01 10:45:00+00:00,long,107973.58,106353.9763,0.06300484225936716,493,-110.14507996709813,-1.0794000000000044,-1.5000000000000013,stop,10094.142484151642
2025-07-01 15:00:00+00:00,2025-07-02 08:15:00+00:00,short,105925.01,107513.88514999999,0.063530117417669,69,-109.0773036837422,-1.0805999999999956,-1.4999999999999902,stop,9985.0651804679
2025-07-02 15:00:00+00:00,2025-07-03 10:15:00+00:00,long,108140.0,109732.51000000001,0.06155640947209112,77,89.98232798543705,0.9011691597312185,1.4726373219900113,trail,10075.047508453337
2025-07-03 14:00:00+00:00,2025-07-04 08:00:00+00:00,long,110255.64,108601.8054,0.06091931749676381,72,-108.75006280624547,-1.0794000000000015,-1.5000000000000013,stop,9966.297445647091
2025-07-04 08:45:00+00:00,2025-07-04 19:15:00+00:00,long,108884.08,107250.8188,0.06102084250606757,42,-107.57621462831521,-1.079400000000005,-1.5000000000000124,stop,9858.721231018775
2025-07-06 21:15:00+00:00,2025-07-09 20:00:00+00:00,long,108921.68,111455.1816,0.06034134637547993,283,144.8961956650647,1.4697260655791107,2.32598468918217,trail,10003.61742668384
2025-07-10 07:15:00+00:00,2025-07-10 18:15:00+00:00,long,111394.53,113231.25735,0.05986899253002723,44,101.89414424590159,1.0185729811508704,1.6488487809948937,trail,10105.511570929742
2025-07-10 21:30:00+00:00,2025-07-11 06:00:00+00:00,long,115727.51,117825.58245,0.05821440134634507,34,113.98033958227131,1.1279027170693223,1.8129418407084152,trail,10219.491910512013
2025-07-11 18:00:00+00:00,2025-07-13 19:45:00+00:00,long,117640.01,118899.79995,0.05791392407232888,199,64.74001035526689,0.6334953921600913,1.0708856196119054,trail,10284.23192086728
2025-07-13 20:30:00+00:00,2025-07-14 03:45:00+00:00,long,119280.0,120896.08,0.05747949877524749,29,84.60834796297982,0.8226997272524044,1.3548625083836363,trail,10368.84026883026
2025-07-14 18:45:00+00:00,2025-07-15 02:15:00+00:00,long,119876.32,118078.17520000001,0.057664100626547206,30,-111.92126186175352,-1.079399999999997,-1.4999999999999902,stop,10256.919006968506
2025-07-15 15:00:00+00:00,2025-07-15 16:45:00+00:00,short,116008.2,117748.32299999999,0.058943643679030204,7,-110.83626678930123,-1.0805999999999956,-1.4999999999999902,stop,10146.082740179205
2025-07-16 15:30:00+00:00,2025-07-17 01:45:00+00:00,long,119498.28,117705.8058,0.05660378676680091,41,-109.51681709749417,-1.0793999999999984,-1.5000000000000013,stop,10036.565923081711
2025-07-18 11:00:00+00:00,2025-07-18 14:30:00+00:00,long,119250.72,117461.9592,0.056109044446198235,14,-108.33469257374419,-1.079400000000002,-1.5000000000000013,stop,9928.231230507967
2025-07-18 20:45:00+00:00,2025-07-20 14:15:00+00:00,short,117009.07,118764.20605,0.05656673299205476,166,-107.28446667686833,-1.0805999999999925,-1.4999999999999902,stop,9820.946763831098
2025-07-23 09:30:00+00:00,2025-07-25 04:30:00+00:00,short,118000.01,115705.00005,0.0554855702347319,172,119.55958232053032,1.2173936504864098,1.9449235216166483,trail,9940.506346151627
2025-07-25 23:45:00+00:00,2025-07-27 16:45:00+00:00,long,117532.41,118952.34795,0.05638448348645069,164,72.06202533590178,0.7249331455213034,1.2081245930377849,trail,10012.568371487529
2025-07-27 22:15:00+00:00,2025-07-28 14:30:00+00:00,long,119701.25,117905.73125,0.055764209488135555,65,-108.07566300183655,-1.0794000000000015,-1.5000000000000013,stop,9904.492708485692
2025-07-29 20:15:00+00:00,2025-08-01 00:15:00+00:00,short,117228.3,115894.6915,0.05632594807730267,208,67.23823901753693,0.6788660560063863,1.137616514101114,trail,9971.730947503229
2025-08-01 06:45:00+00:00,2025-08-01 19:30:00+00:00,short,115084.17,113826.42085,0.057764857075206955,51,64.71990734814236,0.6490338306244338,1.0928950089312939,trail,10036.450854851371
2025-08-01 23:00:00+00:00,2025-08-04 00:45:00+00:00,short,113141.05,114838.16574999999,0.05913828125660475,199,-108.4538879375229,-1.0805999999999898,-1.4999999999999902,stop,9927.996966913848
2025-08-04 01:00:00+00:00,2025-08-05 14:15:00+00:00,long,114899.86,113176.3621,0.05760376596289354,149,-107.16279926086821,-1.0794000000000015,-1.5000000000000013,stop,9820.83416765298
2025-08-06 08:45:00+00:00,2025-08-06 15:45:00+00:00,short,113768.01,115474.53014999998,0.05754889075088261,28,-106.12393401565708,-1.0805999999999896,-1.4999999999999902,stop,9714.710233637323
2025-08-07 06:00:00+00:00,2025-08-07 12:30:00+00:00,long,114568.74,116256.0863,0.05652915000279787,26,87.55525336119594,0.9012646929811106,1.472780707896404,trail,9802.265486998518
2025-08-07 19:45:00+00:00,2025-08-10 17:15:00+00:00,long,117139.52,118528.2424,0.055786839983628184,278,69.58413846029491,0.7098781251394342,1.185528504812039,trail,9871.849625458814
2025-08-11 14:45:00+00:00,2025-08-11 21:45:00+00:00,long,120105.36,118303.7796,0.05479549858257124,28,-106.55674485720276,-1.0794000000000032,-1.5000000000000013,stop,9765.292880601612
2025-08-12 05:30:00+00:00,2025-08-13 10:00:00+00:00,short,118620.79,120400.10184999998,0.054882413561184416,114,-105.52375486778013,-1.080599999999991,-1.4999999999999902,stop,9659.769125733832
2025-08-13 14:00:00+00:00,2025-08-13 23:00:00+00:00,long,121767.97,123028.84014999999,0.05288620713495146,36,58.91481503863571,0.609898790248365,1.0354694670527742,trail,9718.683940772467
2025-08-13 23:30:00+00:00,2025-08-14 06:15:00+00:00,long,123310.62,121460.9607,0.05254310315836256,27,-104.90347445669799,-1.0793999999999997,-1.5000000000000013,stop,9613.78046631577
2025-08-14 09:15:00+00:00,2025-08-14 12:30:00+00:00,long,121899.76,120071.26359999999,0.052577519246500955,13,-103.77114635341262,-1.0794000000000021,-1.5000000000000013,stop,9510.009319962357
2025-08-14 12:45:00+00:00,2025-08-14 13:45:00+00:00,short,119531.41,118325.38704999999,0.05304050385842715,4,56.39843831581721,0.59304293422123,1.0089590259163006,trail,9566.407758278174
2025-08-17 07:30:00+00:00,2025-08-18 05:00:00+00:00,short,117956.78,115589.7839,0.05406730475505901,86,120.40075954580945,1.2585785865297465,2.0066638814657423,trail,9686.808517823983
2025-08-18 19:30:00+00:00,2025-08-19 04:15:00+00:00,short,116347.03,114947.73515,0.05550526167462968,35,69.96538093103834,0.7222748421453793,1.2026906488287747,trail,9756.773898755022
2025-08-19 07:30:00+00:00,2025-08-19 19:15:00+00:00,short,114698.6,113375.493,0.05670963666952647,47,67.27251787625029,0.6894955092157496,1.1535511331437376,trail,9824.046416631272
2025-08-20 00:00:00+00:00,2025-08-20 22:45:00+00:00,short,112872.95,114566.04424999999,0.0580242146391512,91,-106.15864557811722,-1.080599999999997,-1.4999999999999902,stop,9717.887771053154
2025-08-21 19:45:00+00:00,2025-08-22 14:00:00+00:00,short,112104.59,113786.15884999999,0.057790602930431034,73,-105.01149525400015,-1.0805999999999976,-1.4999999999999902,stop,9612.876275799154
